Track URI,Track Name,Artist Name(s),Album URI,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2DNXgvkyv35vTWvdgjs7qn,Someone New,Hozier,spotify:album:4Pv7m8D82A1Xun7xNCKZjJ,False,73,0.443,0.533,7.0,-5.956,1.0,0.0473,0.429,3.66e-06,0.332,0.596,183.791,4.0
spotify:track:455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,spotify:album:5BvgP623rtvlc0HDcpzquz,False,78,0.649,0.815,3.0,-3.796,0.0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,4.0
spotify:track:391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,spotify:album:2frbTcZJoMRuAbeXpuOx0Z,False,65,0.419,0.672,2.0,-6.353,1.0,0.092,0.623,0.0,0.412,0.304,105.212,4.0
spotify:track:2iWyrSHvs6qhFzfpiLAK0z,Born to Try,Delta Goodrem,spotify:album:26h1O5W89WLiEzxTztbGfu,False,53,0.542,0.589,8.0,-6.813,1.0,0.0284,0.246,0.0,0.188,0.336,133.838,4.0
spotify:track:2RSYcHr1dqXD7UmHXHbbaq,Let's Kiss (Like Angels Do),Wendy Matthews,spotify:album:6ccsW7Itr6E8o1JSAPrUo6,False,34,0.675,0.87,10.0,-10.645,1.0,0.0453,0.0179,0.000465,0.267,0.669,117.973,4.0
spotify:track:2Bls0igCm79XQQ95IoUbhq,Mr. Big Stuff,Jean Knight,spotify:album:0p86nom1q9716gzstS4Y5e,False,69,0.886,0.491,8.0,-12.589,1.0,0.171,0.29,2.46e-06,0.229,0.971,93.236,4.0
spotify:track:0frIZMaQwtdV4Ee8nhB1te,Khe Sanh - 2011 Remastered,Cold Chisel,spotify:album:58LEKVWXpcYbeevCcl2boB,False,64,0.474,0.918,7.0,-4.21,1.0,0.177,0.129,0.0,0.238,0.655,164.049,4.0
spotify:track:7ieCsfrxC9ssTGUzCL8BHv,Holy Grail,Hunters & Collectors,spotify:album:3p24BdyFbIK0vNndBlWeFi,False,62,0.64,0.958,1.0,-3.982,0.0,0.0404,0.0578,0.0338,0.324,0.713,101.212,4.0
spotify:track:2pV8RpdLemcyMWko8dASVt,Like I'm Gonna Lose You,Jasmine Thompson,spotify:album:2RspE8aftXJ96d8HLWOc58,False,69,0.398,0.174,0.0,-11.16,1.0,0.0364,0.958,4.16e-06,0.158,0.153,172.152,3.0
spotify:track:1mJMD1VIQ7jWTP9DK2zmY0,Kiss Somebody,Morgan Evans,spotify:album:2AQJVx5WiteEOyfmrY7Kgx,False,52,0.492,0.681,6.0,-7.038,1.0,0.075,0.143,0.0,0.199,0.511,178.01,4.0
spotify:track:0hbyODHkxc8dBTmFBhJoFj,Funky Cold Medina,Tone-Loc,spotify:album:01aFGqmSsvqRzTQo4GJhg6,False,45,0.984,0.781,5.0,-9.622,0.0,0.0911,0.0834,1.54e-06,0.0645,0.924,117.476,4.0
spotify:track:6uRH1qMz30ZBwwUG0IYE5s,Dance With Me,112,spotify:album:6QlbqTqKJt1UnuH3PLz9mb,False,67,0.912,0.511,9.0,-6.365,1.0,0.203,0.0259,0.0,0.0442,0.611,101.628,4.0
spotify:track:6wZI4mdT8JwXgkGURnBQiq,Say,John Mayer,spotify:album:1BCSXIQn5NuqM19MjZuOQY,False,66,0.485,0.723,10.0,-6.565,1.0,0.0317,0.541,1.12e-06,0.075,0.541,167.845,4.0
spotify:track:3AuvUUnomjofL2uO02a2fV,Ready to Fly,Amy Pearson,spotify:album:4bBKX4VnpwdytjZKlOSnXo,False,16,0.392,0.483,2.0,-5.847,1.0,0.03,0.386,1.18e-06,0.0838,0.231,71.117,4.0
spotify:track:5JRFsK0rLo80jpqjDmq4ak,Te Amo,Rihanna,spotify:album:5oMe51UhWt6rsnkAvNRd1A,False,36,0.567,0.707,8.0,-5.455,0.0,0.0819,0.542,0.000177,0.1,0.751,171.919,4.0
spotify:track:2ZudaDYcCTgqqYPV0TrNn8,Shiver,Natalie Imbruglia,spotify:album:1PD3hNs0PRMtOeU11DPpim,False,55,0.489,0.798,1.0,-4.49,1.0,0.0316,0.00115,2.81e-06,0.149,0.309,94.163,4.0
spotify:track:1XlCCgKKrQQfXaDyv4GrZe,Mustang Sally,"The Commitments, Andrew Strong",spotify:album:1uTcBfkLmGF07vlNMj6Ru0,False,62,0.744,0.735,1.0,-10.766,1.0,0.0587,0.011,0.0,0.0564,0.891,115.062,4.0
spotify:track:3BG0FJ4wvsHCj1otsNV890,Looking Through Patient Eyes,P.M. Dawn,spotify:album:09FemKMdBBwpN4SiXlYNDu,False,37,0.786,0.372,8.0,-17.765,1.0,0.0536,0.19,5.9e-06,0.129,0.685,102.237,4.0
spotify:track:5wIxMTfyrSEx4w1MxaM96c,I Like It Like That,Chris Kenner,spotify:album:3tpJtzZm4Urb0n2ITN5mwF,False,35,0.59,0.568,5.0,-11.295,1.0,0.0805,0.832,0.0,0.272,0.777,144.572,4.0
spotify:track:12X975TabaOePM1hEBTiu6,Remedy,The Black Crowes,spotify:album:6V5oOvWQrsiRM9gKEKTjOo,False,35,0.463,0.834,8.0,-10.94,1.0,0.0471,0.00366,0.00815,0.304,0.768,163.408,4.0
spotify:track:3C0WDkRRf9VUNs59sTT6Wr,In My Pocket,Mandy Moore,spotify:album:551186Jr75bHrh58ZdEMhW,False,28,0.687,0.953,5.0,-2.826,0.0,0.0873,0.0116,0.00244,0.193,0.838,109.039,4.0
spotify:track:55wl56WlKI85UBNZoFxe9P,Just When I Needed You Most,Randy VanWarmer,spotify:album:4SpkNYHb0pnT9n6gEqkSvM,False,65,0.583,0.313,9.0,-14.36,1.0,0.0256,0.615,0.0,0.121,0.346,96.717,4.0
spotify:track:6kTakcO9wwXh8tEqmJSV8h,"How Come, How Long (feat. Stevie Wonder)","Babyface, Stevie Wonder",spotify:album:66Vhr3F0vp90jhQUlcf4Sk,False,51,0.636,0.555,4.0,-8.121,0.0,0.0264,0.0141,3e-06,0.0966,0.289,80.912,4.0
spotify:track:5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,spotify:album:2g1EakEaW7fPTZC6vBmBCn,False,78,0.719,0.847,0.0,-6.34,0.0,0.0916,0.00201,0.0204,0.221,0.444,127.963,4.0
spotify:track:7gHs73wELdeycvS48JfIos,Faded,Alan Walker,spotify:album:5HMjpBO0v78ayq5lreAyDd,False,75,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4.0
spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,Skin,Rag'n'Bone Man,spotify:album:1rMmiDKa8V5H9yYTPAbLng,False,71,0.564,0.745,0.0,-7.733,1.0,0.31,0.265,0.0,0.147,0.351,170.661,4.0
spotify:track:10pSiR20z5pY7a80uysJ3P,Stone,Cyrus Villanueva,spotify:album:2IItyyD14pMv9NNgqjcZrv,False,24,0.61,0.659,7.0,-3.972,1.0,0.0295,0.0242,0.0,0.0664,0.345,97.001,4.0
spotify:track:4Zau4QvgyxWiWQ5KQrwL43,Radar Love,Golden Earring,spotify:album:2qZLEQ9KsfExIhQKJF3VkD,False,62,0.504,0.719,1.0,-9.155,0.0,0.0431,0.00878,0.00149,0.075,0.177,102.144,4.0
spotify:track:1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,Jennifer Lopez,spotify:album:76QqoE30i9HVwxtxYMkWXT,False,71,0.786,0.842,4.0,-5.115,0.0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,4.0
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,spotify:album:43wpzak9OmQfrjyksuGwp0,False,87,0.5,0.748,4.0,-9.072,1.0,0.0363,0.127,0.0,0.447,0.514,118.852,4.0
spotify:track:1BHyi5tS67s00jDSlGQXg4,Always,"Waze & Odyssey, George Michael, Mary J. Blige, Tommy Theo",spotify:album:1QiwBjsjHlnfFSKumhozCu,False,54,0.7,0.914,8.0,-6.43,0.0,0.106,0.0109,0.00296,0.0849,0.913,125.07,4.0
spotify:track:2MeNSNQa0vSkGOq9bCrhmq,Get Out,Casey Abrams,spotify:album:6wq7YT3Nq1Qq5tB6DC8Ok7,False,40,0.689,0.832,6.0,-3.859,1.0,0.0355,0.0919,0.0,0.0551,0.857,97.023,4.0
spotify:track:3WEdk4BoEaQCSpqEA3JKXM,Ooh Aah (Just A Little Bit) - Remastered,Gina G,spotify:album:21wdI31diHTOfUcl7xk5vn,False,44,0.611,0.918,1.0,-7.6,1.0,0.0334,0.28,0.0153,0.0471,0.883,131.023,4.0
spotify:track:6r1YMRHLNcn5ryFWQFjhIf,High On Me,Guy Sebastian,spotify:album:3upAGs7RCsa4lj7WW0uY0T,False,20,0.77,0.7,7.0,-3.211,1.0,0.065,0.0149,0.0,0.0577,0.707,110.062,4.0
spotify:track:44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,spotify:album:7xe8VI48TxUpU1IIo0RfGi,False,82,0.396,0.293,2.0,-14.062,1.0,0.0275,0.941,0.000196,0.105,0.343,100.307,3.0
spotify:track:3WF9iKr0tXJ5eYn4tTpXdC,Calm Down,Killing Heidi,spotify:album:58XSU5E887F7gMK98VGWiB,False,27,0.464,0.966,2.0,-2.129,1.0,0.0613,0.0109,1.23e-06,0.287,0.417,143.91,4.0
spotify:track:1mnqraQ8oV8MX92rdOFLWW,1 Thing,Amerie,spotify:album:2PFK4dMZkqUQfxfSrK8WMf,False,67,0.612,0.961,10.0,-3.078,0.0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,5.0
spotify:track:55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl (feat. Taio Cruz & Ludacris),"David Guetta, Ludacris, Taio Cruz",spotify:album:4bTjdxhRRUiWfwj200f9Kl,True,62,0.668,0.829,11.0,-2.748,0.0,0.0334,0.00572,0.0,0.358,0.648,127.0,4.0
spotify:track:2Sionb7ZAmdVGH9mieuJ7Z,Signs,"Snoop Dogg, Charlie Wilson, Justin Timberlake",spotify:album:4SWXoG7H0MOIi6s4DdT96A,True,55,0.94,0.713,7.0,-5.308,1.0,0.127,0.0319,0.00076,0.325,0.666,112.955,4.0
spotify:track:2uTGX4wxnRGS3i0FSOMGCQ,Three Times A Lady,Commodores,spotify:album:01xiIydpf1MyOg7DWDRF2N,False,61,0.487,0.094,8.0,-19.555,1.0,0.0274,0.834,0.000224,0.172,0.0788,74.857,3.0
spotify:track:2bd1FeFKgVACAUhcuyf9cC,Moonlight Shadow - Original Mix,Groove Coverage,spotify:album:74sB5OCB9OarVpuRzTCzJl,False,57,0.566,0.796,11.0,-6.252,0.0,0.0776,0.395,2.28e-05,0.0701,0.307,140.491,4.0
spotify:track:3FsPxHAATCITLHZZVIa7Us,Humpin' Around - Radio Edit,Bobby Brown,spotify:album:4LbbUj2bytdZ1PWEs69QCn,False,24,0.746,0.804,10.0,-7.167,0.0,0.0424,0.00618,0.02,0.0536,0.662,110.07,4.0
spotify:track:6l8EbYRtQMgKOyc1gcDHF9,Bridge Over Troubled Water,Simon & Garfunkel,spotify:album:0JwHz5SSvpYWuuCNbtYZoV,False,74,0.149,0.206,3.0,-13.888,1.0,0.0323,0.822,0.000649,0.115,0.264,79.764,4.0
spotify:track:3u0W3gJQNV5gegMmntzby8,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,spotify:album:481Cwgl0ST0PknmPC0PH8r,False,47,0.7,0.738,2.0,-4.697,1.0,0.265,0.00491,1.1e-05,0.35,0.0588,171.404,4.0
spotify:track:1WvEr42lxz4P06DlIuYdmr,New York Mining Disaster 1941,Bee Gees,spotify:album:2ESenDgBlvBFn6G1SfVZIw,False,52,0.446,0.237,9.0,-13.42,0.0,0.0761,0.581,0.0,0.0889,0.475,89.145,4.0
spotify:track:2GyH5rvdnfkjzsTFaWrrov,On the Road Again,Willie Nelson,spotify:album:4QQfWSR8uMbTye3EjCAea2,False,66,0.714,0.658,4.0,-11.342,1.0,0.0375,0.654,0.0914,0.778,0.85,110.97,4.0
spotify:track:7knBFuX3LR675ByqoAypd6,Picture Frames,Georgia Fair,spotify:album:11RuRb7Wk36ozAZwh0xRof,False,31,0.614,0.704,6.0,-5.459,1.0,0.0287,0.489,0.000908,0.113,0.6,102.437,4.0
spotify:track:3t7sGit21WDOjYkqh3Y9yB,The Itch,Vitamin C,spotify:album:1gWjx7YRfHyTr2ixHiPhCV,False,20,0.694,0.947,11.0,-3.91,0.0,0.0546,0.00621,0.0395,0.133,0.518,105.019,4.0
spotify:track:3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",spotify:album:4JBZ0QHveEpESepanNBG8A,True,74,0.609,0.668,7.0,-4.284,1.0,0.0367,0.0552,0.0,0.167,0.811,80.924,4.0
spotify:track:5s6pQWa3WI2hqe8bYa8Ai9,Love Songs Ain't for Us (feat. Keith Urban),"Amy Shark, Keith Urban",spotify:album:7M3LEiOe6WBwqNkEYytwXg,False,52,0.396,0.351,4.0,-7.787,1.0,0.0655,0.591,0.0,0.158,0.245,182.457,3.0
spotify:track:51AjDFaNRMWIOkn9PNCcpQ,Highway to Hell,Back In Black,spotify:album:76VDwh1H6aDqirqL4y1ABx,False,40,0.463,0.874,4.0,-1.72,0.0,0.0923,0.00745,2.65e-06,0.076,0.603,115.706,4.0
spotify:track:5px6upUHM3fhOP621Edp4V,Physical,Dua Lipa,spotify:album:5Vzq1wKBUXMxEZl3NPjJpS,False,67,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.962,4.0
spotify:track:078bUQP8PIcG9SdwF5cUM7,Throw It Away,"360, Josh Pyke",spotify:album:6j0ZByTaV8Uirtm0PaXFZl,False,22,0.765,0.632,5.0,-8.954,0.0,0.0687,0.108,0.0,0.0624,0.583,100.016,4.0
spotify:track:0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,spotify:album:34K1Kvskt9arWy8E1Gz3Lw,False,80,0.887,0.48,11.0,-11.994,1.0,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,4.0
spotify:track:6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,spotify:album:4GmEpUaXxyJ9YhO8pzIa2V,False,60,0.689,0.805,2.0,-11.199,1.0,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,4.0
spotify:track:5SdwZnfsdp2xA1YOc32Ebo,Feel The Love,Cut Copy,spotify:album:6k3dwEFYKsGrhS40jtiAGt,False,38,0.54,0.863,9.0,-4.422,0.0,0.0432,0.0107,0.0014,0.286,0.326,126.038,4.0
spotify:track:7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,spotify:album:21HMAUrbbYSj9NiPPlGumy,False,78,0.563,0.865,5.0,-5.277,1.0,0.16,0.0472,0.000191,0.77,0.601,156.271,4.0
spotify:track:65Wspymr1UkFIT0WRyVJnI,Love Theme from St. Elmo's Fire - Instrumental,David Foster,spotify:album:61nRYw38onfZeQ2pjlrYp5,False,48,0.57,0.404,8.0,-13.761,1.0,0.0361,0.501,0.668,0.104,0.312,125.201,4.0
spotify:track:7F25roCtYi55JouckaayPC,Judas,Lady Gaga,spotify:album:6LY3AerY6KNGOPsNPL63Kk,False,78,0.664,0.934,10.0,-3.848,0.0,0.0697,0.00108,2.77e-05,0.27,0.53,130.982,4.0
spotify:track:0iINibMKtoS8duvexsqnm5,Tusk - 2015 Remaster,Fleetwood Mac,spotify:album:1d075yQcykHjerQ2BN0ABn,False,62,0.628,0.779,0.0,-11.841,1.0,0.0831,0.224,0.776,0.151,0.936,180.837,4.0
spotify:track:600aa3duGYN8cI3tnkt4Y4,Gimme Little Sign,Peter Andre,spotify:album:3I21H0IlgMGXL4N20TCaxH,False,30,0.706,0.807,10.0,-7.719,0.0,0.0387,0.000683,0.016,0.203,0.766,108.755,4.0
spotify:track:6HJizCbaqaEQG1eLjn341Z,Hurtless,Dean Lewis,spotify:album:1WKIR7hhHN1DvJPn09gIST,False,67,0.37,0.559,0.0,-5.589,1.0,0.0526,0.186,0.0,0.121,0.316,162.816,4.0
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,spotify:album:0BwWUstDMUbgq2NYONRqlu,False,88,0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151,4.0
spotify:track:0VsEY4KImxFPv0y4v7YEq4,Phoenix,James Arthur,spotify:album:7oiJYvEJHsmYtrgviAVIBD,False,43,0.507,0.586,9.0,-7.136,1.0,0.088,0.461,0.0,0.128,0.714,149.457,4.0
spotify:track:2gTRCIZ58gBGBO4dGRUwjs,Good Riddance (Time of Your Life),Green Day,spotify:album:6HUIbDhzmqcwxrxUfTuHdW,True,50,0.475,0.432,7.0,-7.844,1.0,0.0302,0.183,0.0,0.161,0.648,94.605,4.0
spotify:track:2StkTuGOTc5wM7RaflLclm,If I Were A Carpenter,Swanee,spotify:album:2Ykb6IKqJ1meBAshXhFzbA,False,16,0.589,0.412,0.0,-15.708,0.0,0.0311,0.0171,2.47e-06,0.154,0.327,108.261,4.0
spotify:track:7EjyzZcbLxW7PaaLua9Ksb,Surfin' Bird,The Trashmen,spotify:album:3tpJtzZm4Urb0n2ITN5mwF,False,58,0.564,0.959,11.0,-13.125,0.0,0.0691,0.0146,0.638,0.208,0.834,101.239,4.0
spotify:track:6XP7XXKLlBQ2xDib64Hycd,This Time,Troy Shondell,spotify:album:18XFy313ow5WefKY3Xgy27,False,10,0.389,0.36,2.0,-12.884,1.0,0.0279,0.766,0.0,0.48,0.439,81.869,4.0
spotify:track:2h7iVbQm230WD2OPUbdFFo,Indian Giver - Remastered,1910 Fruitgum Company,spotify:album:51glvu0oGf7bfZFJuWt43E,False,14,0.734,0.638,2.0,-8.758,1.0,0.0489,0.532,0.00423,0.118,0.559,128.05,4.0
spotify:track:4Oqg0RD3ywUXEtt7seShF0,Break Your Heart,"Taio Cruz, Ludacris",spotify:album:7CCqoU4oEIV3bSLm75IL5n,False,55,0.672,0.889,8.0,-4.74,1.0,0.029,0.0023,0.0,0.241,0.678,122.035,4.0
spotify:track:0xP3Hf1rgu3tD7o2JD9RnN,The Things I Love In You - 2011 Remastered,Cold Chisel,spotify:album:7LSyQTZKN2Zf6nYRnPoAcS,False,33,0.435,0.879,2.0,-3.763,0.0,0.0419,0.000351,0.00128,0.274,0.402,132.23,4.0
spotify:track:7g9nkMae9kLQ8pmUhQoSbX,Dogs Are Talking,The Angels,spotify:album:16Eoc0fkUuk0lRTsdNo6i4,False,38,0.511,0.693,2.0,-11.926,1.0,0.0337,0.0119,1.47e-05,0.338,0.906,166.773,4.0
spotify:track:0OgYEwK4WfEdc0PvcuyBhN,D.W. Washburn - 1968 Stereo Mix,The Monkees,spotify:album:05jMK1VY8Ua6yRIFXalP3F,False,13,0.69,0.496,4.0,-7.506,1.0,0.0348,0.576,2.29e-06,0.0723,0.741,113.329,4.0
spotify:track:6QqK6a1CmV4L504uMQaGDH,Freeze-Frame,The J. Geils Band,spotify:album:48joW5905AMbTFLvy8ZWch,False,58,0.573,0.806,0.0,-10.978,1.0,0.0356,0.151,0.0116,0.405,0.934,186.328,4.0
spotify:track:6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,spotify:album:6KlxyxhXEDo1LdheFulN7h,False,76,0.644,0.549,1.0,-5.415,0.0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,4.0
spotify:track:0GQqQ7dA7B4mcEktSZaOUp,as long as you care,Ruel,spotify:album:4Fa7UBvAT9kuEMOAq2gbHm,False,57,0.55,0.591,1.0,-6.833,1.0,0.0377,0.00692,0.0,0.11,0.308,78.68,4.0
spotify:track:2sY0M3k69oAYz7EOPVRFjo,Big Girl (You Are Beautiful),MIKA,spotify:album:6oIaXBTIZ2Q9cJKBgrZ2Ox,False,61,0.797,0.75,11.0,-6.324,1.0,0.0773,0.0384,0.0,0.232,0.808,116.005,4.0
spotify:track:3vZMkLS1jP7NdNhzqGfUSW,Ben - Single Version,Michael Jackson,spotify:album:3j7pUFDRub9Q5NztcYKyaR,False,63,0.464,0.132,5.0,-12.935,1.0,0.0283,0.81,1.16e-05,0.0994,0.303,68.152,4.0
spotify:track:7ilyh37sEDUu7TA6JJvspv,Dance The Way I Feel,Ou Est Le Swimming Pool,spotify:album:6oSmkz3JgGRAMYRQjPh7pM,False,50,0.708,0.96,8.0,-5.499,1.0,0.0418,0.00955,9.45e-06,0.0868,0.432,118.024,4.0
spotify:track:5hff5RQeE84pznOt8WEWeO,Birthday,Anne-Marie,spotify:album:2KLNA0H5XiiMLPAWSb8sUu,False,60,0.609,0.785,11.0,-3.32,1.0,0.0891,0.0502,0.0,0.171,0.756,151.995,4.0
spotify:track:48TX0FwarzQpMLuI2V0sfe,5.7.0.5,City Boy,spotify:album:2968l5mCzmBU0RUDD3hDOW,False,20,0.677,0.63,9.0,-9.735,0.0,0.0469,0.0177,3.89e-06,0.0886,0.895,124.312,4.0
spotify:track:64c84nqx8WuBqqWCqsJfRs,Does Your Chewing Gum Lose It's Flavour (On The Bedpost Overnight)?,Lonnie Donegan,spotify:album:4EwFjI32q5wL1cFie4lyPu,False,17,0.691,0.832,7.0,-10.771,1.0,0.286,0.765,5.4e-06,0.577,0.885,113.789,4.0
spotify:track:6fkvIT9KFKxO8poBeKfaEf,One More Night - 2016 Remaster,Phil Collins,spotify:album:1rVhockt4RAiZFaK3M3zPB,False,72,0.534,0.442,3.0,-9.442,1.0,0.0308,0.788,0.000351,0.0986,0.343,136.369,4.0
spotify:track:1mwHP1SM96OCfO7pgahMS2,Children,Robert Miles,spotify:album:0lEHEHDsJLM2s0ZRre0d3m,False,40,0.613,0.547,0.0,-15.564,1.0,0.0361,0.00125,0.827,0.0633,0.207,137.065,4.0
spotify:track:5o2UsVpnpQcDDRcuEPzGIm,Tokyo (Vampires & Wolves),The Wombats,spotify:album:1hKNgyPKnkCjWtH5GtusTq,False,56,0.457,0.911,0.0,-5.52,1.0,0.075,0.000913,0.0,0.37,0.572,146.394,4.0
spotify:track:1w1LOtv2BM2C5pK4LG7SJ6,Lanterns,Birds Of Tokyo,spotify:album:7ytz5cDMLL5ud6Q77X8Dtg,False,57,0.404,0.654,0.0,-7.894,1.0,0.0399,0.246,0.049,0.137,0.312,168.428,4.0
spotify:track:5QWQ9ChSbNDTSx1iZp961C,Wooden Heart,Elvis Presley,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,False,48,0.647,0.336,3.0,-8.517,1.0,0.0645,0.8,0.0,0.0719,0.905,164.249,4.0
spotify:track:6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),"SAYGRACE, G-Eazy",spotify:album:2AUhyBQANk5FKHD6WCbxja,False,71,0.332,0.635,7.0,-5.653,1.0,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,3.0
spotify:track:2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,spotify:album:4FZ9s0pelFSliPWhVEWRcC,False,76,0.583,0.905,2.0,-6.132,1.0,0.0733,0.0984,0.00019,0.0593,0.646,173.982,4.0
spotify:track:7KATU5SV5dNmETSDLbJmZc,Jeremy,Pearl Jam,spotify:album:1G1R5dY01DSyti3NaWnOp3,True,44,0.234,0.909,2.0,-4.424,1.0,0.0438,0.0208,0.0,0.104,0.262,105.53,4.0
spotify:track:3h04eZTnmFLRMjZajbrp2R,Need You Tonight,INXS,spotify:album:6p6RTnoHCJMnMx2jcK4oGu,False,77,0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,4.0
spotify:track:2CxzPA3L8cVWw41m2njpAI,Love At First Night,Kim Hart,spotify:album:4pQIVcFpvEqPmueyDstLOf,False,13,0.86,0.649,3.0,-8.713,1.0,0.0685,0.174,0.00348,0.126,0.947,111.232,4.0
spotify:track:3gzbPqfjQKHTUm18u71cIt,What's Your Name,Don & Juan,spotify:album:2fMAiSCxI4EO5TDPLnPEhm,False,37,0.55,0.38,5.0,-7.963,1.0,0.0257,0.845,0.0,0.0791,0.795,99.789,3.0
spotify:track:0FxRbTtlo8AutEbifokqGf,Ashes to Ashes,Faith No More,spotify:album:15eiCGvldXlDbIz9ZQLmw6,False,51,0.57,0.866,2.0,-6.106,0.0,0.0281,9.87e-05,0.000355,0.144,0.358,98.551,4.0
spotify:track:2lthy5J9aawBOfeUy2ztcu,Gudbuy T'Jane,Slade,spotify:album:0gAA09tbZAALAGebq8R3mW,False,34,0.565,0.964,9.0,-5.227,1.0,0.0569,0.00179,0.000497,0.0511,0.944,134.589,4.0
spotify:track:6GGTydVsKQcFOOrqO71SLG,Funky Town,Pseudo Echo,spotify:album:0om5TTowoRq6YWMWJirWGe,False,44,0.667,0.713,9.0,-7.906,1.0,0.0336,0.123,0.000431,0.227,0.873,128.032,4.0
spotify:track:3s2MyU2YCwNNwcSokt0jXD,Girl,Destiny's Child,spotify:album:0b6ivSFfDs38MG7aLn9rvO,False,63,0.567,0.747,6.0,-6.019,0.0,0.105,0.31,0.0,0.04,0.556,89.036,4.0
spotify:track:0Ln5tJyLX5qusquBOtq7wf,Fire,Kasabian,spotify:album:2DHGeuRTttjurZDb0pSjx6,False,70,0.525,0.742,10.0,-5.643,1.0,0.0311,0.0874,0.149,0.117,0.179,117.029,4.0
spotify:track:2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),"Troye Sivan, Ariana Grande",spotify:album:3MYJYd73u0SatCnRVvRJ3M,False,69,0.736,0.756,11.0,-7.099,1.0,0.047,0.00632,0.00577,0.106,0.712,117.016,4.0
spotify:track:2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,spotify:album:5ThwnbpYrk9R1xXkAGCLIs,False,80,0.716,0.625,1.0,-11.369,0.0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,4.0
spotify:track:6xNwKNYZcvgV3XTIwsgNio,Heartbreak Hotel,Elvis Presley,spotify:album:0C3t1htEDTFKcg7F2rNbek,False,59,0.696,0.21,4.0,-11.922,1.0,0.067,0.84,1.62e-06,0.107,0.717,93.543,4.0
spotify:track:5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',Meghan Trainor,spotify:album:6C2AXbI5gZZ0eEFEQY83yH,False,78,0.756,0.789,2.0,-7.002,1.0,0.0324,0.53,0.000711,0.157,0.873,127.987,4.0
spotify:track:3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,spotify:album:5Jkd47JEaCU1g4DcGBnHm3,False,81,0.529,0.843,6.0,-6.908,0.0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4.0
spotify:track:0i1m5yDNgR3sr6CyIIqf1G,No Say In It,Machinations,spotify:album:6fIwCFiDH1cgDNlYd3Lts1,False,37,0.714,0.66,9.0,-12.813,1.0,0.0482,0.0137,2.83e-05,0.0787,0.922,131.881,4.0
spotify:track:5kaF88lat4fWUiDXP6G48M,"Let's Hear It for the Boy - From ""Footloose"" Soundtrack",Deniece Williams,spotify:album:4FZ9s0pelFSliPWhVEWRcC,False,64,0.783,0.573,7.0,-8.521,1.0,0.0462,0.177,8.5e-05,0.043,0.789,122.744,4.0
spotify:track:4DxybsoSiMUW0JI2oM0SSN,Patience,Take That,spotify:album:676W2PECpK9UJuuqyjXRjk,False,67,0.309,0.783,10.0,-4.154,1.0,0.0405,0.142,1.11e-06,0.118,0.372,175.788,4.0
